year,variable,value,zip code
2017,percent_bachelors_degree_or_higher,13.6,51440
2017,percent_bachelors_degree_or_higher,24.2,55933
2017,percent_bachelors_degree_or_higher,27,57107
2017,percent_bachelors_degree_or_higher,78,63124
2017,percent_bachelors_degree_or_higher,19.2,29664
2017,percent_bachelors_degree_or_higher,40.4,02145
2017,percent_bachelors_degree_or_higher,24.6,95046
2017,percent_bachelors_degree_or_higher,32.1,45853
2017,percent_bachelors_degree_or_higher,14,33859
2017,percent_bachelors_degree_or_higher,30.5,13037
2017,percent_bachelors_degree_or_higher,88.5,98164
2017,percent_bachelors_degree_or_higher,39.9,28782
2017,percent_bachelors_degree_or_higher,12.6,54733
2017,percent_bachelors_degree_or_higher,19.3,12952
2017,percent_bachelors_degree_or_higher,24.4,57272
2017,percent_bachelors_degree_or_higher,30.9,12075
2017,percent_bachelors_degree_or_higher,16,28112
2017,percent_bachelors_degree_or_higher,13.3,16750
2017,percent_bachelors_degree_or_higher,53.4,14472
2017,percent_bachelors_degree_or_higher,26.4,42265
2017,percent_bachelors_degree_or_higher,1.7,36754
2017,percent_bachelors_degree_or_higher,28.2,36116
2017,percent_bachelors_degree_or_higher,17.4,73768
2017,percent_bachelors_degree_or_higher,55.3,19063
2017,percent_bachelors_degree_or_higher,13,75224
2017,percent_bachelors_degree_or_higher,48.8,79922
2017,percent_bachelors_degree_or_higher,15.9,15323
2017,percent_bachelors_degree_or_higher,4.9,79853
2017,percent_bachelors_degree_or_higher,19.2,77302
2017,percent_bachelors_degree_or_higher,11.1,65332
2017,percent_bachelors_degree_or_higher,1.4,75849
2017,percent_bachelors_degree_or_higher,29,64057
2017,percent_bachelors_degree_or_higher,"-666,666,666",99695
2017,percent_bachelors_degree_or_higher,31,34209
2017,percent_bachelors_degree_or_higher,18.6,73718
2017,percent_bachelors_degree_or_higher,29.3,98023
2017,percent_bachelors_degree_or_higher,21.8,68769
2017,percent_bachelors_degree_or_higher,20.6,23110
2017,percent_bachelors_degree_or_higher,28.2,67063
2017,percent_bachelors_degree_or_higher,13.3,29080
2017,percent_bachelors_degree_or_higher,17.9,12436
2017,percent_bachelors_degree_or_higher,5.4,43608
2017,percent_bachelors_degree_or_higher,60.8,80403
2017,percent_bachelors_degree_or_higher,"-666,666,666",28652
2017,percent_bachelors_degree_or_higher,18.4,63446
2017,percent_bachelors_degree_or_higher,64,22315
2017,percent_bachelors_degree_or_higher,27.2,55976
2017,percent_bachelors_degree_or_higher,20.6,21206
2017,percent_bachelors_degree_or_higher,24.2,64722
2017,percent_bachelors_degree_or_higher,10.4,97877
2017,percent_bachelors_degree_or_higher,18.6,45503
2017,percent_bachelors_degree_or_higher,25.9,91786
2017,percent_bachelors_degree_or_higher,16.7,12916
2017,percent_bachelors_degree_or_higher,10.8,62359
2017,percent_bachelors_degree_or_higher,25.8,59443
2017,percent_bachelors_degree_or_higher,55.9,12008
2017,percent_bachelors_degree_or_higher,21.4,28560
2017,percent_bachelors_degree_or_higher,40.2,29910
2017,percent_bachelors_degree_or_higher,21.4,96087
2017,percent_bachelors_degree_or_higher,6.8,62417
2017,percent_bachelors_degree_or_higher,35.6,98466
2017,percent_bachelors_degree_or_higher,18.1,38229
2017,percent_bachelors_degree_or_higher,13.5,63147
2017,percent_bachelors_degree_or_higher,14.5,75657
2017,percent_bachelors_degree_or_higher,18.8,60628
2017,percent_bachelors_degree_or_higher,11.5,36453
2017,percent_bachelors_degree_or_higher,10.2,99631
2017,percent_bachelors_degree_or_higher,17.9,92655
2017,percent_bachelors_degree_or_higher,10.4,96016
2017,percent_bachelors_degree_or_higher,3.7,77878
2017,percent_bachelors_degree_or_higher,50.2,45241
2017,percent_bachelors_degree_or_higher,17.2,74066
2017,percent_bachelors_degree_or_higher,53.5,84719
2017,percent_bachelors_degree_or_higher,20.1,26036
2017,percent_bachelors_degree_or_higher,21.3,53110
2017,percent_bachelors_degree_or_higher,16,26040
2017,percent_bachelors_degree_or_higher,38.4,85742
2017,percent_bachelors_degree_or_higher,11,19950
2017,percent_bachelors_degree_or_higher,30.9,75428
2017,percent_bachelors_degree_or_higher,29.6,08088
2017,percent_bachelors_degree_or_higher,19.1,28621
2017,percent_bachelors_degree_or_higher,19.1,52624
2017,percent_bachelors_degree_or_higher,23.6,78057
2017,percent_bachelors_degree_or_higher,24.3,14043
2017,percent_bachelors_degree_or_higher,15.9,85553
2017,percent_bachelors_degree_or_higher,0,04454
2017,percent_bachelors_degree_or_higher,17.5,62825
2017,percent_bachelors_degree_or_higher,18.3,47847
2017,percent_bachelors_degree_or_higher,47.9,05056
2017,percent_bachelors_degree_or_higher,34.5,79382
2017,percent_bachelors_degree_or_higher,21.8,85627
2017,percent_bachelors_degree_or_higher,60.8,11777
2017,percent_bachelors_degree_or_higher,37.1,80538
2017,percent_bachelors_degree_or_higher,11.4,45778
2017,percent_bachelors_degree_or_higher,42,95420
2017,percent_bachelors_degree_or_higher,7.9,79851
2017,percent_bachelors_degree_or_higher,34.7,81252
2017,percent_bachelors_degree_or_higher,77.5,95014
2017,percent_bachelors_degree_or_higher,15.3,24368
2017,percent_bachelors_degree_or_higher,14.8,95387
2017,percent_bachelors_degree_or_higher,26,58281
2017,percent_bachelors_degree_or_higher,17,15679
2017,percent_bachelors_degree_or_higher,17.8,69043
2017,percent_bachelors_degree_or_higher,17.8,92860
2017,percent_bachelors_degree_or_higher,19.5,23604
2017,percent_bachelors_degree_or_higher,11.1,45135
2017,percent_bachelors_degree_or_higher,7.6,45382
2017,percent_bachelors_degree_or_higher,13.9,14767
2017,percent_bachelors_degree_or_higher,15.7,14740
2017,percent_bachelors_degree_or_higher,67,48230
2017,percent_bachelors_degree_or_higher,20.3,12183
2017,percent_bachelors_degree_or_higher,8.5,13641
2017,percent_bachelors_degree_or_higher,8,56754
2017,percent_bachelors_degree_or_higher,38.2,49456
2017,percent_bachelors_degree_or_higher,18.1,27932
2017,percent_bachelors_degree_or_higher,27.6,63118
2017,percent_bachelors_degree_or_higher,23,28120
2017,percent_bachelors_degree_or_higher,25.6,31523
2017,percent_bachelors_degree_or_higher,12,62672
2017,percent_bachelors_degree_or_higher,15.3,28539
2017,percent_bachelors_degree_or_higher,"-666,666,666",70139
2017,percent_bachelors_degree_or_higher,18.8,58270
2017,percent_bachelors_degree_or_higher,18.7,30535
2017,percent_bachelors_degree_or_higher,11.4,58430
2017,percent_bachelors_degree_or_higher,15.9,84629
2017,percent_bachelors_degree_or_higher,59.5,11375
2017,percent_bachelors_degree_or_higher,9.5,62941
2017,percent_bachelors_degree_or_higher,8.6,47166
2017,percent_bachelors_degree_or_higher,27.2,83454
2017,percent_bachelors_degree_or_higher,13.5,58105
2017,percent_bachelors_degree_or_higher,8.6,65542
2017,percent_bachelors_degree_or_higher,63.4,45249
2017,percent_bachelors_degree_or_higher,0,87941
2017,percent_bachelors_degree_or_higher,22,82443
2017,percent_bachelors_degree_or_higher,18.7,56175
2017,percent_bachelors_degree_or_higher,30.7,06340
2017,percent_bachelors_degree_or_higher,30.6,28394
2017,percent_bachelors_degree_or_higher,30.4,45840
2017,percent_bachelors_degree_or_higher,8.7,33935
2017,percent_bachelors_degree_or_higher,19.3,71403
2017,percent_bachelors_degree_or_higher,55.4,15203
2017,percent_bachelors_degree_or_higher,11.1,34436
2017,percent_bachelors_degree_or_higher,16,54170
2017,percent_bachelors_degree_or_higher,0,13441
2017,percent_bachelors_degree_or_higher,40.4,05446
2017,percent_bachelors_degree_or_higher,21.4,86329
2017,percent_bachelors_degree_or_higher,18.6,48604
2017,percent_bachelors_degree_or_higher,15.5,71075
2017,percent_bachelors_degree_or_higher,18.6,31730
2017,percent_bachelors_degree_or_higher,18.1,64439
2017,percent_bachelors_degree_or_higher,13,28366
2017,percent_bachelors_degree_or_higher,24.8,79743
2017,percent_bachelors_degree_or_higher,0,28076
2017,percent_bachelors_degree_or_higher,19.5,29461
2017,percent_bachelors_degree_or_higher,17.7,27919
2017,percent_bachelors_degree_or_higher,19.5,69217
2017,percent_bachelors_degree_or_higher,17.5,71261
2017,percent_bachelors_degree_or_higher,10.3,75930
2017,percent_bachelors_degree_or_higher,28.9,59447
2017,percent_bachelors_degree_or_higher,23.6,81064
2017,percent_bachelors_degree_or_higher,5.7,46705
2017,percent_bachelors_degree_or_higher,9.5,24715
2017,percent_bachelors_degree_or_higher,12.8,15948
2017,percent_bachelors_degree_or_higher,7.8,37711
2017,percent_bachelors_degree_or_higher,11,32330
2017,percent_bachelors_degree_or_higher,58.2,46055
2017,percent_bachelors_degree_or_higher,25.8,95636
2017,percent_bachelors_degree_or_higher,50.3,08886
2017,percent_bachelors_degree_or_higher,61.2,80528
2017,percent_bachelors_degree_or_higher,40.2,43074
2017,percent_bachelors_degree_or_higher,8.1,47598
2017,percent_bachelors_degree_or_higher,55.1,50263
2017,percent_bachelors_degree_or_higher,17.6,41822
2017,percent_bachelors_degree_or_higher,0.8,99607
2017,percent_bachelors_degree_or_higher,50,94602
2017,percent_bachelors_degree_or_higher,15.8,63801
2017,percent_bachelors_degree_or_higher,14.7,95635
2017,percent_bachelors_degree_or_higher,11.1,44621
2017,percent_bachelors_degree_or_higher,13.4,64077
2017,percent_bachelors_degree_or_higher,15.1,67019
2017,percent_bachelors_degree_or_higher,35.3,12056
2017,percent_bachelors_degree_or_higher,18,76682
2017,percent_bachelors_degree_or_higher,28.2,50047
2017,percent_bachelors_degree_or_higher,2.7,53947
2017,percent_bachelors_degree_or_higher,21.7,61257
2017,percent_bachelors_degree_or_higher,0.5,99634
2017,percent_bachelors_degree_or_higher,17.6,74831
2017,percent_bachelors_degree_or_higher,17.5,38652
2017,percent_bachelors_degree_or_higher,16.9,14781
2017,percent_bachelors_degree_or_higher,18.8,13324
2017,percent_bachelors_degree_or_higher,11.2,61322
2017,percent_bachelors_degree_or_higher,37.4,28571
2017,percent_bachelors_degree_or_higher,24.2,60071
2017,percent_bachelors_degree_or_higher,27.8,73724
2017,percent_bachelors_degree_or_higher,7.9,77367
2017,percent_bachelors_degree_or_higher,24.5,34203
2017,percent_bachelors_degree_or_higher,29.4,08511
2017,percent_bachelors_degree_or_higher,22,94590
2017,percent_bachelors_degree_or_higher,32.4,30458
2017,percent_bachelors_degree_or_higher,16.6,34788
2017,percent_bachelors_degree_or_higher,55.5,05253
2017,percent_bachelors_degree_or_higher,37.3,12564
2017,percent_bachelors_degree_or_higher,19.5,33916
2017,percent_bachelors_degree_or_higher,35.2,10512
2017,percent_bachelors_degree_or_higher,3.1,35584
2017,percent_bachelors_degree_or_higher,33.9,24211
2017,percent_bachelors_degree_or_higher,20.7,88025
2017,percent_bachelors_degree_or_higher,14.2,15935
2017,percent_bachelors_degree_or_higher,52.5,01519
2017,percent_bachelors_degree_or_higher,8.1,16022
2017,percent_bachelors_degree_or_higher,24,99176
2017,percent_bachelors_degree_or_higher,15.7,54514
2017,percent_bachelors_degree_or_higher,17.2,68858
2017,percent_bachelors_degree_or_higher,46.2,49085
2017,percent_bachelors_degree_or_higher,21,73763
2017,percent_bachelors_degree_or_higher,46.6,24437
2017,percent_bachelors_degree_or_higher,13.2,30912
2017,percent_bachelors_degree_or_higher,10,15777
2017,percent_bachelors_degree_or_higher,4.6,78416
2017,percent_bachelors_degree_or_higher,19.5,65075
2017,percent_bachelors_degree_or_higher,25,24184
2017,percent_bachelors_degree_or_higher,6.9,88324
2017,percent_bachelors_degree_or_higher,9.8,54741
2017,percent_bachelors_degree_or_higher,9.8,16240
2017,percent_bachelors_degree_or_higher,17.1,50579
2017,percent_bachelors_degree_or_higher,11.7,50440
2017,percent_bachelors_degree_or_higher,25.5,12566
2017,percent_bachelors_degree_or_higher,14.3,64467
2017,percent_bachelors_degree_or_higher,32.1,44512
2017,percent_bachelors_degree_or_higher,24,12543
2017,percent_bachelors_degree_or_higher,33.5,89178
2017,percent_bachelors_degree_or_higher,36.3,59647
2017,percent_bachelors_degree_or_higher,11,56527
2017,percent_bachelors_degree_or_higher,10.3,34972
2017,percent_bachelors_degree_or_higher,11.3,92509
2017,percent_bachelors_degree_or_higher,26.9,91204
2017,percent_bachelors_degree_or_higher,25.1,38579
2017,percent_bachelors_degree_or_higher,19.2,61750
2017,percent_bachelors_degree_or_higher,9.9,72533
2017,percent_bachelors_degree_or_higher,12.4,47137
2017,percent_bachelors_degree_or_higher,11.2,74367
2017,percent_bachelors_degree_or_higher,20.6,63826
2017,percent_bachelors_degree_or_higher,10.9,36272
2017,percent_bachelors_degree_or_higher,27,45240
2017,percent_bachelors_degree_or_higher,34.8,97498
2017,percent_bachelors_degree_or_higher,46.7,20619
2017,percent_bachelors_degree_or_higher,10.8,71866
2017,percent_bachelors_degree_or_higher,17.3,50546
2017,percent_bachelors_degree_or_higher,30.4,22211
2017,percent_bachelors_degree_or_higher,0,76824
2017,percent_bachelors_degree_or_higher,0,26817
2017,percent_bachelors_degree_or_higher,68.2,37204
2017,percent_bachelors_degree_or_higher,14.8,39456
2017,percent_bachelors_degree_or_higher,48.6,11710
2017,percent_bachelors_degree_or_higher,15.3,83112
2017,percent_bachelors_degree_or_higher,21.8,48225
2017,percent_bachelors_degree_or_higher,55.5,55126
2017,percent_bachelors_degree_or_higher,26.9,83237
2017,percent_bachelors_degree_or_higher,5.5,75212
2017,percent_bachelors_degree_or_higher,47.6,32766
2017,percent_bachelors_degree_or_higher,27,08083
2017,percent_bachelors_degree_or_higher,18,13416
2017,percent_bachelors_degree_or_higher,14.9,13402
2017,percent_bachelors_degree_or_higher,36.6,77082
2017,percent_bachelors_degree_or_higher,55.8,20905
2017,percent_bachelors_degree_or_higher,18.8,80514
2017,percent_bachelors_degree_or_higher,10.1,31206
2017,percent_bachelors_degree_or_higher,17.4,97317
2017,percent_bachelors_degree_or_higher,29.9,92596
2017,percent_bachelors_degree_or_higher,12.8,49410
2017,percent_bachelors_degree_or_higher,0,47869
2017,percent_bachelors_degree_or_higher,12.9,43326
2017,percent_bachelors_degree_or_higher,14.6,01074
2017,percent_bachelors_degree_or_higher,16.4,92241
2017,percent_bachelors_degree_or_higher,19.7,61729
2017,percent_bachelors_degree_or_higher,10.9,51545
2017,percent_bachelors_degree_or_higher,15.8,51005
2017,percent_bachelors_degree_or_higher,59.3,23461
2017,percent_bachelors_degree_or_higher,10.1,38127
2017,percent_bachelors_degree_or_higher,8,72644
2017,percent_bachelors_degree_or_higher,70.5,81220
2017,percent_bachelors_degree_or_higher,37.7,32508
2017,percent_bachelors_degree_or_higher,14.6,15823
2017,percent_bachelors_degree_or_higher,20.3,95417
2017,percent_bachelors_degree_or_higher,49,92653
2017,percent_bachelors_degree_or_higher,18.4,65682
2017,percent_bachelors_degree_or_higher,10.4,74342
2017,percent_bachelors_degree_or_higher,9.3,48342
2017,percent_bachelors_degree_or_higher,34.8,48044
2017,percent_bachelors_degree_or_higher,27.5,37062
2017,percent_bachelors_degree_or_higher,29.5,61089
2017,percent_bachelors_degree_or_higher,21.8,22637
2017,percent_bachelors_degree_or_higher,27.1,68955
2017,percent_bachelors_degree_or_higher,88.5,10005
2017,percent_bachelors_degree_or_higher,20.5,12062
2017,percent_bachelors_degree_or_higher,21.3,53209
2017,percent_bachelors_degree_or_higher,12.2,25978
2017,percent_bachelors_degree_or_higher,27,12046
2017,percent_bachelors_degree_or_higher,11.2,62266
2017,percent_bachelors_degree_or_higher,9.1,95019
2017,percent_bachelors_degree_or_higher,9.7,87421
2017,percent_bachelors_degree_or_higher,1.3,16322
2017,percent_bachelors_degree_or_higher,16.7,27577
2017,percent_bachelors_degree_or_higher,28.1,23518
2017,percent_bachelors_degree_or_higher,10.7,47942
2017,percent_bachelors_degree_or_higher,23.4,50070
2017,percent_bachelors_degree_or_higher,0,53599
2017,percent_bachelors_degree_or_higher,12.2,58725
2017,percent_bachelors_degree_or_higher,19.2,73947
2017,percent_bachelors_degree_or_higher,2,41531
2017,percent_bachelors_degree_or_higher,24.5,96859
2017,percent_bachelors_degree_or_higher,13.7,31833
2017,percent_bachelors_degree_or_higher,16.9,27832
2017,percent_bachelors_degree_or_higher,23.1,95338
2017,percent_bachelors_degree_or_higher,29.8,72714
2017,percent_bachelors_degree_or_higher,21.6,49839
2017,percent_bachelors_degree_or_higher,35.2,96779
2017,percent_bachelors_degree_or_higher,21.8,58773
2017,percent_bachelors_degree_or_higher,17.3,38663
2017,percent_bachelors_degree_or_higher,28.6,67207
2017,percent_bachelors_degree_or_higher,38.4,02359
2017,percent_bachelors_degree_or_higher,16.2,68621
2017,percent_bachelors_degree_or_higher,61.2,01944
2017,percent_bachelors_degree_or_higher,16.8,29406
2017,percent_bachelors_degree_or_higher,13,81022
2017,percent_bachelors_degree_or_higher,0,72826
2017,percent_bachelors_degree_or_higher,7.4,97360
2017,percent_bachelors_degree_or_higher,12.9,14572
2017,percent_bachelors_degree_or_higher,16.2,52154
2017,percent_bachelors_degree_or_higher,11.2,04250
2017,percent_bachelors_degree_or_higher,26.6,96764
2017,percent_bachelors_degree_or_higher,8.8,45782
2017,percent_bachelors_degree_or_higher,42.6,81233
2017,percent_bachelors_degree_or_higher,100,24581
2017,percent_bachelors_degree_or_higher,17.7,56266
2017,percent_bachelors_degree_or_higher,17.5,16112
2017,percent_bachelors_degree_or_higher,20.7,53181
2017,percent_bachelors_degree_or_higher,20.5,80830
2017,percent_bachelors_degree_or_higher,9.5,42442
2017,percent_bachelors_degree_or_higher,24,74112
2017,percent_bachelors_degree_or_higher,0,17250
2017,percent_bachelors_degree_or_higher,59.2,12858
2017,percent_bachelors_degree_or_higher,23.3,03279
2017,percent_bachelors_degree_or_higher,24.1,32536
2017,percent_bachelors_degree_or_higher,2,97441
2017,percent_bachelors_degree_or_higher,17.2,25848
2017,percent_bachelors_degree_or_higher,56.2,07834
2017,percent_bachelors_degree_or_higher,23.8,45805
2017,percent_bachelors_degree_or_higher,25.5,54873
2017,percent_bachelors_degree_or_higher,61.8,88410
2017,percent_bachelors_degree_or_higher,21.1,52721
2017,percent_bachelors_degree_or_higher,7.9,57339
2017,percent_bachelors_degree_or_higher,24.5,45432
2017,percent_bachelors_degree_or_higher,23,28676
2017,percent_bachelors_degree_or_higher,21.2,16229
2017,percent_bachelors_degree_or_higher,13.1,63363
2017,percent_bachelors_degree_or_higher,4.1,42069
2017,percent_bachelors_degree_or_higher,33.2,39564
2017,percent_bachelors_degree_or_higher,18.4,67578
2017,percent_bachelors_degree_or_higher,21.1,25985
2017,percent_bachelors_degree_or_higher,41.1,54022
2017,percent_bachelors_degree_or_higher,11.2,97125
2017,percent_bachelors_degree_or_higher,19.5,95470
2017,percent_bachelors_degree_or_higher,47.9,72704
2017,percent_bachelors_degree_or_higher,14.9,53573
2017,percent_bachelors_degree_or_higher,19.8,98433
2017,percent_bachelors_degree_or_higher,27.8,73667
2017,percent_bachelors_degree_or_higher,20.8,37085
2017,percent_bachelors_degree_or_higher,5,52257
2017,percent_bachelors_degree_or_higher,9.2,31716
2017,percent_bachelors_degree_or_higher,12.6,75114
2017,percent_bachelors_degree_or_higher,16.4,54655
2017,percent_bachelors_degree_or_higher,20.6,46532
2017,percent_bachelors_degree_or_higher,63.6,87540
2017,percent_bachelors_degree_or_higher,12.1,56285
2017,percent_bachelors_degree_or_higher,15.5,26133
2017,percent_bachelors_degree_or_higher,23.5,03275
2017,percent_bachelors_degree_or_higher,66.5,75082
2017,percent_bachelors_degree_or_higher,12.6,95823
2017,percent_bachelors_degree_or_higher,8.7,74130
2017,percent_bachelors_degree_or_higher,0,24736
2017,percent_bachelors_degree_or_higher,13.6,73115
2017,percent_bachelors_degree_or_higher,0,29683
2017,percent_bachelors_degree_or_higher,16.2,16507
2017,percent_bachelors_degree_or_higher,0,27109
2017,percent_bachelors_degree_or_higher,24,62444
2017,percent_bachelors_degree_or_higher,10.5,48744
2017,percent_bachelors_degree_or_higher,38.5,06385
2017,percent_bachelors_degree_or_higher,0,62279
2017,percent_bachelors_degree_or_higher,20.4,15358
2017,percent_bachelors_degree_or_higher,57.3,02032
2017,percent_bachelors_degree_or_higher,15.4,89122
2017,percent_bachelors_degree_or_higher,18.8,52318
2017,percent_bachelors_degree_or_higher,12,84733
2017,percent_bachelors_degree_or_higher,18.7,97539
2017,percent_bachelors_degree_or_higher,13,17104
2017,percent_bachelors_degree_or_higher,12.7,46970
2017,percent_bachelors_degree_or_higher,36.9,11590
2017,percent_bachelors_degree_or_higher,17.5,21821
2017,percent_bachelors_degree_or_higher,24.5,95606
2017,percent_bachelors_degree_or_higher,8.5,66041
2017,percent_bachelors_degree_or_higher,28.4,90713
2017,percent_bachelors_degree_or_higher,42.3,04571
2017,percent_bachelors_degree_or_higher,20.6,49841
2017,percent_bachelors_degree_or_higher,8.2,64866
2017,percent_bachelors_degree_or_higher,50.5,53058
2017,percent_bachelors_degree_or_higher,4.1,99680
2017,percent_bachelors_degree_or_higher,16.4,82225
2017,percent_bachelors_degree_or_higher,67,21044
2017,percent_bachelors_degree_or_higher,41.7,95747
2017,percent_bachelors_degree_or_higher,11.5,23934
2017,percent_bachelors_degree_or_higher,30.8,88345
2017,percent_bachelors_degree_or_higher,34.6,02125
2017,percent_bachelors_degree_or_higher,14.5,43719
2017,percent_bachelors_degree_or_higher,14.9,00913
2017,percent_bachelors_degree_or_higher,37.3,60108
2017,percent_bachelors_degree_or_higher,10.9,27973
2017,percent_bachelors_degree_or_higher,12.3,25141
2017,percent_bachelors_degree_or_higher,10.8,26218
2017,percent_bachelors_degree_or_higher,17.3,29040
2017,percent_bachelors_degree_or_higher,20.7,15342
2017,percent_bachelors_degree_or_higher,16.5,26354
2017,percent_bachelors_degree_or_higher,14.4,98840
2017,percent_bachelors_degree_or_higher,1.5,63531
2017,percent_bachelors_degree_or_higher,20.6,15322
2017,percent_bachelors_degree_or_higher,0,15361
2017,percent_bachelors_degree_or_higher,7.3,43915
2017,percent_bachelors_degree_or_higher,7.1,30412
2017,percent_bachelors_degree_or_higher,18.9,57544
2017,percent_bachelors_degree_or_higher,6.7,60407
2017,percent_bachelors_degree_or_higher,15.9,74441
2017,percent_bachelors_degree_or_higher,17.8,44814
2017,percent_bachelors_degree_or_higher,11.5,99694
2017,percent_bachelors_degree_or_higher,16.4,66840
2017,percent_bachelors_degree_or_higher,45.7,06031
2017,percent_bachelors_degree_or_higher,33.1,92019
2017,percent_bachelors_degree_or_higher,11.2,31408
2017,percent_bachelors_degree_or_higher,21,49404
2017,percent_bachelors_degree_or_higher,58.7,02635
2017,percent_bachelors_degree_or_higher,"-666,666,666",79058
2017,percent_bachelors_degree_or_higher,23.8,99836
2017,percent_bachelors_degree_or_higher,20,58763
2017,percent_bachelors_degree_or_higher,56.7,97520
2017,percent_bachelors_degree_or_higher,21.1,56649
2017,percent_bachelors_degree_or_higher,8.1,37825
2017,percent_bachelors_degree_or_higher,15,62982
2017,percent_bachelors_degree_or_higher,12.6,35745
2017,percent_bachelors_degree_or_higher,16.2,22734
2017,percent_bachelors_degree_or_higher,21.1,59912
2017,percent_bachelors_degree_or_higher,14.5,15133
2017,percent_bachelors_degree_or_higher,20.2,72835
2017,percent_bachelors_degree_or_higher,10.6,91731
2017,percent_bachelors_degree_or_higher,22.3,85140
2017,percent_bachelors_degree_or_higher,8.1,85350
2017,percent_bachelors_degree_or_higher,33.3,57038
2017,percent_bachelors_degree_or_higher,26.1,20674
2017,percent_bachelors_degree_or_higher,19,61756
2017,percent_bachelors_degree_or_higher,10.7,32190
2017,percent_bachelors_degree_or_higher,12.7,76263
2017,percent_bachelors_degree_or_higher,16.5,53577
2017,percent_bachelors_degree_or_higher,24.2,30052
2017,percent_bachelors_degree_or_higher,68.5,04107
2017,percent_bachelors_degree_or_higher,13.1,61813
2017,percent_bachelors_degree_or_higher,11.1,80740
2017,percent_bachelors_degree_or_higher,16,65026
2017,percent_bachelors_degree_or_higher,17.8,68942
2017,percent_bachelors_degree_or_higher,9.5,25501
2017,percent_bachelors_degree_or_higher,21.6,23511
2017,percent_bachelors_degree_or_higher,16.7,77979
2017,percent_bachelors_degree_or_higher,29.5,45865
2017,percent_bachelors_degree_or_higher,28.9,49866
2017,percent_bachelors_degree_or_higher,10,48238
2017,percent_bachelors_degree_or_higher,10.5,37030
2017,percent_bachelors_degree_or_higher,16.6,60958
2017,percent_bachelors_degree_or_higher,37.6,63129
2017,percent_bachelors_degree_or_higher,23.2,55074
2017,percent_bachelors_degree_or_higher,35.4,26501
2017,percent_bachelors_degree_or_higher,5.8,43986
2017,percent_bachelors_degree_or_higher,18.6,68068
2017,percent_bachelors_degree_or_higher,10.8,17306
2017,percent_bachelors_degree_or_higher,61.9,79911
2017,percent_bachelors_degree_or_higher,19.9,56017
2017,percent_bachelors_degree_or_higher,36.9,64018
2017,percent_bachelors_degree_or_higher,56.5,19127
2017,percent_bachelors_degree_or_higher,7.1,56363
2017,percent_bachelors_degree_or_higher,10.9,32430
2017,percent_bachelors_degree_or_higher,18.1,78340
2017,percent_bachelors_degree_or_higher,17.3,64016
2017,percent_bachelors_degree_or_higher,35.3,15642
2017,percent_bachelors_degree_or_higher,54.6,12943
2017,percent_bachelors_degree_or_higher,18.4,47339
2017,percent_bachelors_degree_or_higher,35.1,87831
2017,percent_bachelors_degree_or_higher,13.3,41179
2017,percent_bachelors_degree_or_higher,11.4,29692
2017,percent_bachelors_degree_or_higher,18.1,79110
2017,percent_bachelors_degree_or_higher,50.8,93111
2017,percent_bachelors_degree_or_higher,59.1,92679
2017,percent_bachelors_degree_or_higher,91.2,94720
2017,percent_bachelors_degree_or_higher,71.1,63144
2017,percent_bachelors_degree_or_higher,40.9,22554
2017,percent_bachelors_degree_or_higher,13.4,40823
2017,percent_bachelors_degree_or_higher,32.1,84403
2017,percent_bachelors_degree_or_higher,16.4,72471
2017,percent_bachelors_degree_or_higher,39.5,21053
2017,percent_bachelors_degree_or_higher,23.6,45231
2017,percent_bachelors_degree_or_higher,14.8,30531
2017,percent_bachelors_degree_or_higher,13,71220
2017,percent_bachelors_degree_or_higher,"-666,666,666",15463
2017,percent_bachelors_degree_or_higher,26.5,58481
2017,percent_bachelors_degree_or_higher,78.1,79406
2017,percent_bachelors_degree_or_higher,18.1,47433
2017,percent_bachelors_degree_or_higher,17.7,16652
2017,percent_bachelors_degree_or_higher,31.2,74576
2017,percent_bachelors_degree_or_higher,7.4,82933
2017,percent_bachelors_degree_or_higher,52.7,49717
2017,percent_bachelors_degree_or_higher,11.9,23709
2017,percent_bachelors_degree_or_higher,31.1,54821
2017,percent_bachelors_degree_or_higher,36,18017
2017,percent_bachelors_degree_or_higher,33.1,21158
2017,percent_bachelors_degree_or_higher,9.4,45345
2017,percent_bachelors_degree_or_higher,18.2,05744
2017,percent_bachelors_degree_or_higher,72.6,90024
2017,percent_bachelors_degree_or_higher,4.2,62201
2017,percent_bachelors_degree_or_higher,14.2,62349
2017,percent_bachelors_degree_or_higher,29.2,15046
2017,percent_bachelors_degree_or_higher,11.8,47512
2017,percent_bachelors_degree_or_higher,18.4,72061
2017,percent_bachelors_degree_or_higher,67.9,45226
2017,percent_bachelors_degree_or_higher,20.8,90249
2017,percent_bachelors_degree_or_higher,17.3,74522
2017,percent_bachelors_degree_or_higher,14.7,81324
2017,percent_bachelors_degree_or_higher,0,45115
2017,percent_bachelors_degree_or_higher,9.3,28634
2017,percent_bachelors_degree_or_higher,20.8,03886
2017,percent_bachelors_degree_or_higher,23,72058
2017,percent_bachelors_degree_or_higher,8.5,96035
2017,percent_bachelors_degree_or_higher,15.1,78596
2017,percent_bachelors_degree_or_higher,12.9,72940
2017,percent_bachelors_degree_or_higher,17.7,55783
2017,percent_bachelors_degree_or_higher,47.8,19128
2017,percent_bachelors_degree_or_higher,18.5,46742
2017,percent_bachelors_degree_or_higher,22.3,60450
