,State_ab,City,Zip_Code,Lat,Lon,Mean,Median,Stdev
6015,FL,Miami,33150,25.834111899999996,-80.21148690000001,28439,26963,24080
6016,FL,Miami,33127,25.835894800000002,-80.1958796,21177,15921,17656
6017,FL,Miami,33137,25.810904999999998,-80.1673945,93868,62741,78516
6018,FL,Pensacola,32534,30.564438199999998,-87.27119870000001,73354,64690,45499
6019,FL,Miami,33127,25.8167845,-80.21523470000001,25990,21422,31358
6020,FL,Miami,33127,25.805898499999998,-80.2179573,28090,18691,27769
6021,FL,Miami,33127,25.8074225,-80.1990921,20710,18513,13509
6022,FL,Miami,33132,25.790611399999996,-80.1755611,106771,100459,67155
6023,FL,Miami,33127,25.798763600000004,-80.2147179,39974,36950,25312
6024,FL,Miami,33125,25.7897979,-80.218498,28166,17856,28867
6025,FL,Miami,33130,25.7723677,-80.2034913,41999,17098,53751
6026,FL,Miami,33132,25.7833279,-80.1899021,108955,40781,113936
6027,FL,Bay Harbor Islands,33154,25.8778707,-80.13730279999999,111948,66481,93862
6028,FL,Miami,33141,25.878891699999997,-80.123341,120699,111352,74638
6029,FL,Palm Coast,32137,29.566491499999998,-81.1990431,54589,27565,63441
6030,FL,Miami Beach,33141,25.8588826,-80.1239802,49192,32804,48012
6031,FL,Miami Beach,33141,25.852508399999998,-80.1329254,28653,26499,18974
6032,FL,Miami Beach,33140,25.8204912,-80.1215167,91481,76874,73123
6033,FL,Miami Bach,33140,25.810595899999996,-80.1488517,108014,94532,81576
6034,FL,Miami Beach,33139,25.8029659,-80.1250687,53468,38778,58368
6035,FL,Miami Beach,33139,25.788437300000002,-80.12856690000001,54178,40664,50729
6036,FL,Miami Beach,33139,25.782484399999998,-80.129109,33074,26194,31050
6037,FL,Miami Beach,33139,25.777523600000002,-80.13138070000001,22067,13158,29278
6038,FL,Miami Beach,33139,25.7567168,-80.140066,207128,233504,78050
6039,FL,Key Biscayne,33149,25.6979204,-80.1585329,84088,75340,69296
6040,FL,Bunnell,32110,29.485770600000002,-81.2545327,56083,48094,40580
6041,FL,Miami Springs,33166,25.8147956,-80.2919872,62977,51476,52527
6042,FL,Miami,33126,25.775215300000003,-80.26372490000001,34603,29390,24724
6043,FL,Miami,33125,25.7820171,-80.24787640000001,36079,25901,33005
6044,FL,Miami,33130,25.776676000000002,-80.2187962,23430,16773,19744
6045,FL,Miami,33135,25.771442699999998,-80.2186539,17651,15595,11794
6046,FL,Miami,33135,25.7688777,-80.2348968,59319,35275,62545
6047,FL,Miami,33135,25.768503600000003,-80.2471276,30455,19131,36199
6048,FL,Miami,33144,25.773266699999997,-80.29675309999999,51562,36500,46351
6049,FL,Miami,33126,25.767612300000003,-80.28098809999999,40103,33009,31155
6050,FL,Miami,33155,25.759684399999998,-80.2957619,69043,49521,65598
6051,FL,Palm Coast,32164,29.548840000000002,-81.1254111,0,0,0
6052,FL,Miami,33155,25.7521305,-80.29551790000001,68591,45511,58964
6053,FL,Miami,33155,25.7394453,-80.30955870000001,58200,52884,34923
6054,FL,Coral Gables,33134,25.7454979,-80.27802059999999,184790,300000,68967
6055,FL,Coral Gables,33134,25.752652899999998,-80.26079320000001,46964,39082,42789
6056,FL,Coral Gables,33134,25.7539424,-80.2463592,57862,45137,51851
6057,FL,Miami,33130,25.761816800000002,-80.218316,44546,21402,48482
6058,FL,Miami,33130,25.7604305,-80.2084881,39333,300000,35125
6059,FL,Miami,33130,25.7573362,-80.2012105,74396,41671,74371
6060,FL,Miami,33130,25.7459487,-80.1945364,56464,56803,42479
6061,FL,Miami,33130,25.7613363,-80.19031149999999,76955,66826,65384
6062,FL,Chattahoochee,32324,30.635452500000003,-84.7998448,44981,34918,36132
6063,FL,Miami,33133,25.7469009,-80.229428,56661,37549,59895
6064,FL,Miami,33133,25.7389214,-80.2494071,45787,34189,41299
6065,FL,Coral Gables,33133,25.7268017,-80.2536245,46977,29938,44174
6066,FL,Coral Gables,33146,25.7311233,-80.2686453,124626,300000,72858
6067,FL,South Miami,33143,25.695688699999998,-80.2960594,142724,300000,78957
6068,FL,Miami,33155,25.740369,-80.3274494,61231,56808,44905
6069,FL,South Miami,33143,25.7019462,-80.31334790000001,48834,30234,44958
6070,FL,Miami,33156,25.6787012,-80.3289477,83779,48206,80878
6071,FL,South Miami,33143,25.7075546,-80.26955629999999,170271,180188,75615
6072,FL,Miami,33156,25.655412100000003,-80.2999603,164101,183131,83359
6073,FL,Trenton,32693,29.6452525,-82.8155729,55664,47606,45862
6074,FL,Palmetto Bay,33157,25.620393399999998,-80.33077440000001,127623,113685,62242
6075,FL,Palmetto Bay,33157,25.621844699999997,-80.3065046,157199,300000,79912
6076,FL,Miami,33176,25.633290300000002,-80.37122579999999,56386,300000,35782
6077,FL,Miami,33157,25.620598899999997,-80.35480390000001,67383,66612,42271
6078,FL,Miami,33176,25.6754407,-80.35026579999999,90865,79386,64419
6079,FL,Miami,33173,25.6941743,-80.3480789,89549,53188,79955
6080,FL,Miami,33173,25.692010800000002,-80.3774188,56210,49638,43552
6081,FL,Miami,33176,25.6552257,-80.3594814,147895,300000,77676
6082,FL,Miami,33173,25.6990759,-80.3739868,53209,47411,42427
6083,FL,Miami,33173,25.7071776,-80.3378522,130306,128241,72837
6084,FL,Jennings,32053,30.532075800000005,-83.1558288,48114,34513,45093
6085,FL,Miami,33165,25.721542899999996,-80.38058670000001,62062,47077,63077
6086,FL,Miami,33165,25.7397543,-80.3596983,87807,84524,55356
6087,FL,Miami,33155,25.7542082,-80.32818509999998,49871,37500,35263
6088,FL,Miami,33174,25.7504756,-80.3612375,69326,54043,63861
6089,FL,Doral,33172,25.7930196,-80.3560623,0,0,0
6090,FL,Miami,33174,25.7654069,-80.36223259999998,67592,44809,57315
6091,FL,Miami,33172,25.779010800000002,-80.34661259999999,74874,63125,54444
6092,FL,Miami,33174,25.7722484,-80.36276459999999,75015,55008,69576
6093,FL,Doral,33178,25.8258245,-80.3548781,0,0,0
6094,FL,Doral,33178,25.8570032,-80.35192420000001,51217,15632,81986
6095,FL,Labelle,33935,26.6253695,-81.3421408,43499,29129,38236
6096,FL,Miami,33142,25.8105225,-80.3163876,42093,40823,27613
6097,FL,Hialeah,33014,25.8928296,-80.29640040000001,20075,12639,17107
6098,FL,Hialeah,33012,25.8748691,-80.3053997,63175,46795,53698
6099,FL,Hialeah,33012,25.874377300000003,-80.3182833,34584,25148,28040
6100,FL,Miami Gardens,33056,25.9354765,-80.2360231,66022,47412,52512
6101,FL,Miami,33180,25.957514899999996,-80.1579683,106875,93220,73501
6102,FL,North Miami Beach,33179,25.9692392,-80.17936800000001,68491,57169,51096
6103,FL,Miami,33169,25.9534359,-80.1886338,45948,41097,28707
6104,FL,Miami,33169,25.9500736,-80.2203591,46484,35029,42183
6105,FL,Miami Gardens,33055,25.9328069,-80.2853995,40494,34270,31693
6106,FL,Mims,32754,28.7247168,-80.8746175,67047,51421,53880
6107,FL,Clearwater,33765,28.4702424,-82.3781977,64885,52461,49151
6108,FL,Miami Gardens,33055,25.9551439,-80.27216109999999,48807,41033,51961
6109,FL,Miami,33142,25.961289800000003,-80.2869675,34075,23259,27739
6110,FL,Miami,33177,25.589430800000002,-80.3996082,57124,46391,35309
6111,FL,Miami,33157,25.590348000000002,-80.3774696,24076,20729,18442
6112,FL,Homestead,33031,25.5533408,-80.4739359,86341,300000,69630
6113,FL,Homestead,33032,25.5488592,-80.3853043,44780,300000,37174
6114,FL,Cutler Bay,33189,25.5835229,-80.35680970000001,68070,63387,32620
6115,FL,Miami,33170,25.570315100000002,-80.36107259999999,38140,28366,26586
6116,FL,Cutler Bay,33189,25.5684382,-80.3447355,87734,300000,64608
6117,FL,Miami,33170,25.5534169,-80.3664036,36699,29406,24586
6118,FL,Brooksville,34613,28.548068599999997,-82.48995790000001,42418,36030,28286
6119,FL,Homestead,33032,25.4983203,-80.3565897,41740,35298,34615
6120,FL,Homestead,33033,25.477841199999997,-80.4558094,27640,20753,24188
6121,FL,Homestead,33033,25.4694441,-80.43210440000001,73284,300000,47148
6122,FL,Homestead,33030,25.5019971,-80.45922320000001,62582,49270,38359
6123,FL,Homestead,33030,25.485632,-80.4854575,45584,300000,30205
6124,FL,Miami,33142,25.374485999999997,-80.38480870000001,88673,300000,46627
6125,FL,Miami,33144,25.713690600000003,-80.7200816,94773,93157,58190
6126,FL,Hialeah,33015,25.9460963,-80.298951,48020,47625,31276
6127,FL,Hialeah,33015,25.9379077,-80.3144684,37079,17090,36777
6128,FL,Hialeah,33015,25.934252100000002,-80.331028,88173,80150,61801
6129,FL,Spring Hill,34608,28.504081,-82.539567,47584,41905,33607
6130,FL,Hialeah Gardens,33018,25.891696399999997,-80.3534647,57174,39071,48380
6131,FL,Hialeah,33016,25.887829500000002,-80.3357656,52974,43754,39018
6132,FL,Hialeah Gardens,33016,25.8713902,-80.32627790000001,34704,28353,26512
6133,FL,Doral,33178,25.8661108,-80.4309663,49732,300000,13043
6134,FL,Miami,33175,25.7542102,-80.38812159999999,30348,26435,20919
6135,FL,Miami,33175,25.756339,-80.41344029999999,51354,33179,46692
6136,FL,Miami,33185,25.736673,-80.4289703,94530,78130,61755
6137,FL,Miami,33183,25.709766000000002,-80.39076159999999,118736,85742,82655
6138,FL,Miami,33185,25.7222523,-80.4373746,76912,73868,57758
6139,FL,Miami,33193,25.7072375,-80.4465974,72538,300000,57905
6140,FL,Spring Hill,34606,28.453658,-82.60351,36476,27521,35278
6141,FL,Miami,33183,25.7069458,-80.4115954,76456,52544,65197
6142,FL,Miami,33183,25.6933087,-80.4224547,99029,300000,57438
6143,FL,Miami,33193,25.6956133,-80.442024,40562,34745,29831
6144,FL,Miami,33196,25.680342800000002,-80.43808349999999,50330,40052,35921
6145,FL,Miami,33196,25.663797,-80.4386047,41395,34120,31519
6146,FL,Miami,33186,25.6630467,-80.4282066,122899,300000,56912
6147,FL,Miami,33186,25.678651199999997,-80.40597559999999,58154,51822,39998
6148,FL,Miami,33186,25.666703,-80.390079,77576,69216,51314
6149,FL,Miami,33186,25.6364556,-80.4243943,81968,67477,62550
6150,FL,Miami,33177,25.604096300000002,-80.41811750000001,68076,300000,40030
6151,FL,Avon Park,33825,27.5839631,-81.38667679999999,55224,49070,37372
6152,FL,Miami,33186,25.6220033,-80.4196328,75533,300000,50499
6153,FL,Cutler Bay,33189,25.472875100000003,-80.1889697,0,0,0
6154,FL,Key Biscayne,33149,25.5844459,-80.17661190000001,0,0,0
6155,FL,Key Largo,33037,25.1048592,-80.43501490000001,105191,86959,69166
6156,FL,Tavernier,33070,24.9782176,-80.5555867,67235,59188,39551
6157,FL,Marathon,33050,24.7261745,-81.0511072,71142,57193,59166
6158,FL,Summerland Key,33042,24.7313101,-81.5189637,73537,68554,53016
6159,FL,Key West,33040,24.6335147,-81.7633854,64647,56938,46649
6160,FL,Key West,33040,24.5801908,-81.7694753,55290,30539,58393
6161,FL,Key West,33040,24.5547629,-81.80102690000001,59866,50363,50529
6162,FL,Sebring,33870,27.5124008,-81.46378879999999,57063,39770,55914
6163,FL,Fernandina Beach,32034,30.6569602,-81.4461338,35494,22789,33667
6164,FL,Fernandina Beach,32034,30.606407300000004,-81.471676,83714,55527,60141
6165,FL,Yulee,32097,30.6209886,-81.5221832,82905,70640,62755
6166,FL,Callahan,32011,30.548857899999998,-81.77208420000001,52073,300000,43507
6167,FL,Baker,32531,30.8402767,-86.70409599999999,74247,46407,67368
6168,FL,Crestview,32536,30.776699199999996,-86.59051099999999,65790,59830,50893
6169,FL,Crestview,32539,30.725135100000003,-86.54471559999999,91789,300000,51555
6170,FL,Niceville,32578,30.4688005,-86.4201625,131030,131041,76647
6171,FL,Niceville,32578,30.498669300000003,-86.4657385,92622,300000,59898
6172,FL,Shalimar,32579,30.4347565,-86.5718681,64494,56424,42586
6173,FL,Lake Placid,33852,27.1483045,-81.3676213,37445,29419,31991
6174,FL,Fort Walton Beach,32547,30.4578654,-86.62938129999999,60439,300000,43725
6175,FL,Fort Walton Beach,32547,30.4339946,-86.6293959,58454,45657,44852
6176,FL,Fort Walton Beach,32548,30.422011699999995,-86.6231997,60402,51423,41984
6177,FL,Mary Esther,32569,30.4163453,-86.6576507,71541,56613,49339
6178,FL,Destin,32541,30.3843189,-86.4828417,133819,300000,37844
6179,FL,Destin,32541,30.3961452,-86.4085463,71173,49964,57405
6180,FL,Okeechobee,34972,27.297593100000004,-80.8689223,36598,32771,29715
6181,FL,Okeechobee,34974,27.2162803,-80.7831382,30587,19829,31962
6182,FL,Okeechobee,34974,27.1829011,-80.8814318,62355,49669,53605
6183,FL,Orlando,32805,28.533205300000002,-81.3907756,13526,11003,10195
6184,FL,Tampa,33612,28.047824900000002,-82.4330986,36256,31150,24992
6185,FL,Orlando,32803,28.541967200000002,-81.3538319,87858,74973,71456
6186,FL,Orlando,32806,28.522115600000003,-81.36867559999999,67619,51759,50068
6187,FL,Orlando,32808,28.5689718,-81.443659,34768,20727,35999
6188,FL,Orlando,32810,28.6044337,-81.4558554,50179,41863,35884
6189,FL,Orlando,32804,28.5696855,-81.39660970000001,113509,99180,78837
6190,FL,Orlando,32803,28.5608994,-81.3383439,86803,300000,62494
6191,FL,Orlando,32822,28.528926399999996,-81.2902008,50169,43436,31042
6192,FL,Orlando,32822,28.5143935,-81.30674029999999,32707,25945,29009
6193,FL,Orlando,32806,28.515494800000003,-81.344386,36354,30878,25640
6194,FL,Orlando,32806,28.5059314,-81.3694864,72840,49472,70926
6195,FL,Tampa,33617,28.024256199999996,-82.4065185,31280,21711,30225
6196,FL,Orlando,32809,28.4527848,-81.38583009999999,42964,32125,35634
6197,FL,Orlando,32839,28.5021592,-81.4100818,30568,18493,35520
6198,FL,Orlando,32835,28.5458821,-81.46190059999999,46066,37675,42756
6199,FL,Orlando,32835,28.5236695,-81.4870445,87068,57782,73246
6200,FL,Orlando,32818,28.5550549,-81.4933236,31433,23636,24448
6201,FL,Orlando,32810,28.627056500000002,-81.424715,49013,41662,34417
6202,FL,Orlando,32810,28.6099918,-81.4054522,24330,21570,17129
6203,FL,Maitland,32751,28.628986600000005,-81.3540421,111306,101691,70658
6204,FL,Maitland,32751,28.615676500000003,-81.3565375,96114,66481,85209
6205,FL,Winter Park,32792,28.5995463,-81.3333348,99193,68244,82980
6206,FL,Tampa,33610,27.990001799999998,-82.4131115,29405,19802,31110
6207,FL,Winter Park,32792,28.6057436,-81.29947469999999,39222,30019,35285
6208,FL,Orlando,32817,28.583910999999997,-81.25228259999999,62402,58276,41124
6209,FL,Orlando,32820,28.5555689,-80.99019390000001,74850,59367,52537
6210,FL,Orlando,32822,28.5227625,-81.281086,49362,39617,39097
6211,FL,Orlando,32825,28.489376,-81.22264320000001,81840,74497,51881
6212,FL,Orlando,32824,28.363003499999998,-81.3579802,59670,51134,43453
6213,FL,Orlando,32819,28.4402342,-81.4541071,45170,36571,31085
6214,FL,Kissimmee,34744,28.3595847,-81.404465,66135,49968,56699
6215,FL,Windermere,34786,28.4853535,-81.604794,145353,136987,78367
6216,FL,Winter Garden,34787,28.5607088,-81.59417109999998,67485,38260,61564
6217,FL,Cocoa,32922,28.5357815,-80.8034738,61261,44586,45307
6218,FL,Tampa,33602,27.9742037,-82.472712,73398,55139,66702
6219,FL,Apopka,32703,28.667948499999998,-81.4781743,50663,27967,57663
6220,FL,Apopka,32712,28.680803700000002,-81.5032071,42532,28850,48283
6221,FL,Zellwood,32798,28.7076543,-81.61482159999998,79231,60338,64745
6222,FL,Orlando,32803,28.567066600000004,-81.3241,34029,30790,31322
6223,FL,Orlando,32805,28.522406099999998,-81.3877536,27180,21524,21238
6224,FL,Orlando,32801,28.548975199999997,-81.3843042,19769,14572,11826
6225,FL,Celebration,34747,28.3011256,-81.5446358,46937,35196,37037
6226,FL,Kissimmee,34746,28.215334600000002,-81.45347690000001,46230,13984,54389
6227,FL,Kissimmee,34741,28.289487400000002,-81.4126745,65545,61086,46014
6228,FL,Kissimmee,34741,28.332596600000002,-81.4352774,62056,45448,51735
6229,FL,Tampa,33605,27.960581,-82.42467690000001,34723,19917,38283
6230,FL,Kissimmee,34743,28.3376989,-81.340624,45035,35806,32828
6231,FL,Saint Cloud,34769,28.254774600000005,-81.31055390000002,45623,44237,32952
6232,FL,Saint Cloud,34769,28.251382399999997,-81.2937338,46705,47519,25283
6233,FL,Harmony,34771,28.008409399999998,-81.0600316,64635,41264,58720
6234,FL,Jupiter,33458,26.9410182,-80.1067046,61040,300000,46472
6235,FL,Jupiter,33458,26.918544300000004,-80.11694849999999,56607,53822,40391
6236,FL,Jupiter,33458,26.9457812,-80.14313390000001,57368,45150,37216
6237,FL,Jupiter,33458,26.8971537,-80.1154482,103101,94940,68157
6238,FL,West Palm Beach,33410,26.848446600000003,-80.085484,63057,59129,41515
6239,FL,Jupiter,33458,26.921538899999998,-80.07061159999999,91857,300000,59281
6240,FL,Tampa,33607,27.9503088,-82.4948314,52559,40075,43802
6241,FL,North Palm Beach,33408,26.8037158,-80.0351435,115950,80646,88922
6242,FL,Palm Beach Gardens,33403,26.8192732,-80.0801575,49419,43499,34353
6243,FL,Palm Beach Gardens,33403,26.813900699999998,-80.0960139,77050,67806,50894
6244,FL,West Palm Beach,33410,26.793475300000004,-80.0987999,53702,300000,36444
6245,FL,Lake Park,33403,26.801154200000003,-80.0656604,101571,85457,67785
6246,FL,Riviera Beach,33404,26.796086600000002,-80.0806046,26291,19345,25121
6247,FL,Riviera Beach,33404,26.774142200000004,-80.05594640000001,52725,41206,33822
6248,FL,West Palm Beach,33407,26.7444973,-80.0535789,68326,57887,53041
6249,FL,West Palm Beach,33411,26.7414001,-80.1307874,37663,30553,29277
6250,FL,West Palm Beach,33411,26.718692100000002,-80.13174029999999,23907,22344,15542
6251,FL,Tampa,33629,27.9337097,-82.51196379999999,95754,70116,72035
6252,FL,West Palm Beach,33409,26.713352500000003,-80.10147059999998,44920,32489,46462
6253,FL,West Palm Beach,33407,26.730535200000002,-80.0606679,27030,20663,23308
6254,FL,West Palm Beach,33401,26.7033322,-80.0511821,68887,34901,76996
6255,FL,West Palm Beach,33417,26.6986738,-80.13781340000001,52366,42172,43261
6256,FL,West Palm Beach,33417,26.6894564,-80.1247689,52513,56862,24516
6257,FL,West Palm Beach,33407,26.747982399999998,-80.0388753,124828,108759,81343
6258,FL,West Palm Beach,33405,26.656215500000002,-80.05058299999999,112997,92844,83039
6259,FL,West Palm Beach,33406,26.669613899999998,-80.0920899,56667,48727,36910
6260,FL,West Palm Beach,33415,26.6523011,-80.1371182,35761,32589,26209
6261,FL,West Palm Beach,33415,26.6449651,-80.13739890000001,42391,34596,24909
6262,FL,Tampa,33611,27.902691100000002,-82.50952579999999,64563,53799,52092
6263,FL,Royal Palm Beach,33421,26.654935499999997,-80.09619670000001,34427,24978,33250
6264,FL,West Palm Beach,33406,26.644528499999996,-80.0931028,35913,29097,26501
6265,FL,Lake Worth,33461,26.6366087,-80.0630214,70095,46128,62789
6266,FL,Palm Springs,33461,26.6216251,-80.10119870000001,50446,41243,39683
6267,FL,Greenacres,33463,26.6260619,-80.1214697,41983,35332,24384
6268,FL,Greenacres,33463,26.609981899999998,-80.1650463,92562,91243,55126
6269,FL,Greenacres,33413,26.646237100000004,-80.15096390000001,66716,300000,50534
6270,FL,Greenacres,33463,26.6079582,-80.1388687,54122,33790,52219
6271,FL,Lake Worth,33461,26.612557399999996,-80.10347940000001,39200,29469,29523
6272,FL,Lake Worth,33460,26.6199192,-80.0558095,43109,35820,31976
6273,FL,Tampa,33621,27.8416577,-82.4932734,76588,56979,60357
6274,FL,Lake Worth,33460,26.6024478,-80.0388579,80506,59258,66631
6275,FL,Lantana,33462,26.5874012,-80.05484270000001,45875,41216,39780
6276,FL,Boynton Beach,33435,26.5557744,-80.06213709999999,64678,54710,49145
6277,FL,Boynton Beach,33426,26.5539413,-80.079868,76766,75747,46272
6278,FL,Boynton Beach,33436,26.5518625,-80.09835109999999,54540,300000,38244
6279,FL,Lantana,33462,26.5663338,-80.1038999,79896,69191,50443
6280,FL,Lantana,33462,26.580638800000003,-80.121881,75624,81951,37848
6281,FL,Boynton Beach,33472,26.5467216,-80.14170329999999,58323,49094,39451
6282,FL,Boynton Beach,33437,26.5059756,-80.135203,60199,51388,47156
6283,FL,Delray Beach,33484,26.4601195,-80.1540291,47433,29708,53945
6284,FL,Tampa,33647,28.1379373,-82.2987947,89049,68000,72727
6285,FL,Delray Beach,33484,26.445142200000003,-80.16520890000001,70013,56482,56967
6286,FL,Delray Beach,33484,26.443190299999998,-80.1423489,34864,28727,33145
6287,FL,Boynton Beach,33437,26.5053881,-80.1598108,74040,57355,56520
